datetime,reason,weight,is_member,channel_id,author_name,message,processed_msg
2022-02-10 21:08:33,name_2_words_msg_jp,0,False,UC5wOXYROp_iowZdhGAqxSbw,Дмитрий Грибанов,(●♡∀♡)(๑♡⌓♡๑)(｡♡‿♡｡)(✿ ♡‿♡)(◍•ᴗ•◍):red_heart:( ◜‿◝ )♡(｡･ω･｡)ﾉ♡(•ө•)♡(♡ω♡ ) ~♪꒰⑅ᵕ༚ᵕ꒱˖♡♡˖꒰ᵕ༚ᵕ⑅꒱♡(ӦｖӦ｡)ෆ╹ .̮ ╹ෆ(´∩｡• ᵕ •｡∩`) ♡(> ਊ <)♡:heart_suit:╣[-_-]╠:heart_suit:(灬º‿º灬)♡(｡・//ε//・｡)(〃ﾟ3ﾟ〃)(´ε｀ ) ( ˘ ³˘):heart_suit:(~￣³￣)~(◕દ◕)(ʃƪ＾3＾）(*＾3＾)/～♡,"['(●∀)(๑⌓๑)(｡‿｡)(✿', '‿)(◍•ᴗ•◍)(', '◜‿◝', ')(｡･ω･｡)ﾉ(•ө•)(ω', ')', '~♪꒰⑅ᵕ༚ᵕ꒱˖˖꒰ᵕ༚ᵕ⑅꒱(ӦｖӦ｡)ෆ╹', '.̮', '╹ෆ(´∩｡•', 'ᵕ', '•｡∩`)', '(>', 'ਊ', '<)╣[-_-]╠(灬º‿º灬)(｡・//ε//・｡)(〃ﾟ3ﾟ〃)(´ε｀', ')', '(', '˘', '³˘)(~￣³￣)~(◕દ◕)(ʃƪ＾3＾）(*＾3＾)/～']"
2022-02-10 21:09:06,id_in_block_list,0,False,UC5wOXYROp_iowZdhGAqxSbw,Дмитрий Грибанов,/ᐠ｡ꞈ｡ᐟ\,['/ᐠ｡ꞈ｡ᐟ\\']
2022-02-10 21:10:06,name_2_words_msg_jp,0,False,UCIoime1c-3ZwSt5KCxcyktQ,hm k,十字架は床に置かないと効果ないんだ,['十字架は床に置かないと効果ないんだ']
2022-02-10 21:10:29,name_2_words_msg_jp,0,False,UCRqXBVViKexVPKuCtDVkm7A,korei xlix,ブレーカー落ちるのセミプロからだっけ？,['ブレーカー落ちるのセミプロからだっけ？']
2022-02-10 21:10:54,id_in_block_list,0,False,UCIoime1c-3ZwSt5KCxcyktQ,hm k,今日はお嬢さまですのね,['今日はお嬢さまですのね']
2022-02-10 21:11:25,id_in_block_list,0,False,UCIoime1c-3ZwSt5KCxcyktQ,hm k,指紋がありましたわ,['指紋がありましたわ']
