datetime,reason,weight,is_member,author_name,message,processed_msg
2022-02-06 19:06:09,slow_mode_hit,0,False,さとみや,たしかココが西成サーバー見学とかいうやつやったときめちゃくちゃでかいゲーミングカラービルとかあったよ,['たしかココが西成サーバー見学とかいうやつやったときめちゃくちゃでかいゲーミングカラービルとかあったよ']
2022-02-06 19:06:09,slow_mode_hit,0,False,さとみや,それは無い 冷えチキとかパクるしか能ないしな,"['それは無い', '冷えチキとかパクるしか能ないしな']"
2022-02-06 19:06:09,id_in_block_list,0,False,さとみや,復帰配信でうさ建とモロ被り（一方は荒らされて一方は荒らし即削除という運営対応の差をせつけられる）,['復帰配信でうさ建とモロ被り（一方は荒らされて一方は荒らし即削除という運営対応の差をせつけられる）']
2022-02-06 19:06:09,name_2_words_msg_jp,0,False,Neritan Hoxha,バーチャルの皮を被って、偽物のスウジを揃っても、現実から逃れられないよ,['バーチャルの皮を被って、偽物のスウジを揃っても、現実から逃れられないよ']
2022-02-06 19:06:10,name_2_words_msg_jp,0,False,arodi nexax,んこダイスを全力でやったほうがまだ面白く見えるみたいな理論だ ,['んこダイスを全力でやったほうがまだ面白く見えるみたいな理論だ']
2022-02-06 19:06:10,name_2_words_msg_jp,0,False,Ward Tiggs,6期の詰め込んだ配信見るとダラダラ耐久は飽きられるのかね ,['6期の詰め込んだ配信見るとダラダラ耐久は飽きられるのかね']
2022-02-06 19:06:11,name_2_words_msg_jp,0,False,Alton Goehring,中堅以上は基本的に常時忙しそうだし,['中堅以上は基本的に常時忙しそうだし']
2022-02-06 19:06:11,name_2_words_msg_jp,0,False,Hfugugg Olson,にじさんじ等々APEX大会で他に数字配ってたことに気づく ,['にじさんじ等々APEX大会で他に数字配ってたことに気づく']
2022-02-06 19:06:11,name_2_words_msg_jp,0,False,Shawanda Dwelle,俺ん中ではホロブランドの始まりってビリビリのに目をつけられたからだな ,['俺ん中ではホロブランドの始まりってビリビリのに目をつけられたからだな']
2022-02-06 19:06:11,name_2_words_msg_jp,0,False,gabrial baloesa,ココより周りの方が面白かったからしっかり吸われたんやでｗ ,['ココより周りの方が面白かったからしっかり吸われたんやでｗ']
2022-02-06 19:06:12,slow_mode_hit,0,False,レネゲード博士DrRenegadeZ,みこの家でゴリラが大量繁殖してる中シオンが雑談ながら配信してる近,['みこの家でゴリラが大量繁殖してる中シオンが雑談ながら配信してる近']
